,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Peak Flux,Background End Time,Fancy Temp,Fancy Temp Nosub,Fancy EM,Fancy EM Nosub,Fancy Tdelta,Peak Temp Long,Peak EM Long,Peak Temp Short,Peak EM Short,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Tdelta 1/8,Temp 1/6,EM 1/6,Tdelta 1/6,Temp 1/4,EM 1/4,Tdelta 1/4,Temp 1/3,EM 1/3,Tdelta 1/3,Temp 1/2,EM 1/2,Tdelta 1/2,Temp 2/3,EM 2/3,Tdelta 2/3,Temp 3/4,EM 3/4,Tdelta 3/4,Background Flag,Onset Flag
10,2016-01-06 00:14:00.000,2016-01-06 00:25:00.000,2016-01-06 00:37:00.000,B4.4,-167.550528,-111.486858,2476,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,1.875515e-07,2016-01-06 00:16:20.000,nan,,nan,,68.0,8.082408983610467,1.3730743708066072e+47,10.691531417168772,8.240201145578495e+46,,,nan,nan,93.893125,12.211026288524423,2.5813754517493912e+45,125.190833,17.15008122940277,3.1893524366692306e+45,187.78625,17.553801581590584,4.015677572956012e+45,250.381667,15.048513370268768,7.530179011826683e+45,375.5725,11.750113592960682,2.0771246531314432e+46,500.763333,11.03584511099607,2.902653786401406e+46,563.35875,0.0,
11,2016-01-06 06:13:00.000,2016-01-06 06:16:00.000,2016-01-06 06:20:00.000,B5.6,-169.718208,127.765752,2478,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,5.209308e-07,2016-01-06 06:14:08.768,10.16112047312899,,2.7524102619130545e+46,,33.2925,9.804771105211849,2.839658409688678e+47,10.416763249778056,2.5880750937250764e+47,,,12.02799039781592,1.1626890055365147e+46,16.89625,11.400698865802006,1.4528120906152242e+46,22.528333,10.375843015762245,2.43400036261982e+46,33.7925,9.942322789592565,3.341917033491069e+46,45.056667,9.551905690048953,5.526512579248392e+46,67.585,9.803071756423218,7.58174126924892e+46,90.113333,9.962507686140917,8.453900302072642e+46,101.3775,1.0,
12,2016-01-06 09:20:00.000,2016-01-06 09:25:00.000,2016-01-06 09:28:00.000,B8.2,-856.50726,147.17112,0,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,7.087203e-07,2016-01-06 09:23:00.000,11.22002718952882,,1.1401504080007385e+47,,36.43775,10.599738934568354,3.4972361835923773e+47,11.129392033272266,3.2506564291542403e+47,,,8.514571668556899,3.5308683975797457e+46,18.468875,10.144399640308182,5.128433942058581e+46,24.625167,11.211910904678271,1.0009201176394832e+47,36.93775,11.047864047401355,1.4515063437935645e+47,49.250333,10.734051370462662,1.935044664756215e+47,73.8755,10.670388472781307,2.114039193318511e+47,98.50066699999999,10.6716107291266,2.171867723074786e+47,110.81325,0.0,
13,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,-963.32982,43.49961,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2.4900598e-06,2016-01-06 11:32:30.000,10.854179226637406,,1.3267629336754272e+47,,140.0,12.240996752939676,1.0516542058010048e+48,14.194699796976552,8.542239690750726e+47,,,11.56438440791804,2.9180038506328513e+46,36.139375,11.492184832835939,3.690122539041587e+46,48.185833,11.27292195890532,4.920675769321911e+46,72.27875,11.021200315716737,5.884096683523779e+46,96.371667,10.746042139033024,9.453412097260493e+46,144.5575,10.781178733872634,1.0257205854815036e+47,192.743333,10.85632307066968,1.0284406505591154e+47,216.83625,0.0,
14,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,789.14988,-387.148638,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2.4900598e-06,2016-01-06 11:32:30.000,10.854179226637406,,1.3267629336754272e+47,,140.0,12.240996752939676,1.0516542058010048e+48,14.194699796976552,8.542239690750726e+47,,,11.56438440791804,2.9180038506328513e+46,36.139375,11.492184832835939,3.690122539041587e+46,48.185833,11.27292195890532,4.920675769321911e+46,72.27875,11.021200315716737,5.884096683523779e+46,96.371667,10.746042139033024,9.453412097260493e+46,144.5575,10.781178733872634,1.0257205854815036e+47,192.743333,10.85632307066968,1.0284406505591154e+47,216.83625,0.0,
15,2016-01-06 12:35:00.000,2016-01-06 13:41:00.000,2016-01-06 14:16:00.000,B6.6,601.6038,-240.854208,0,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,1.9077333e-08,2016-01-06 13:40:40.000,3.3835915884755545,,1.3749467703379927e+47,,2.1895,9.35380944698489,1.1101992640635593e+46,nan,nan,,,3.3835915884755545,1.3749467703379927e+47,1.34475,3.3835915884755545,1.3749467703379927e+47,1.7930000000000001,3.3835915884755545,1.3749467703379927e+47,2.6895,3.3835915884755545,1.3749467703379927e+47,3.586,6.92244069115985,1.3833118949133467e+46,5.379,7.982481506927466,1.0752254941456879e+46,7.172,7.982481506927466,1.0752254941456879e+46,8.0685,0.0,
16,2016-01-06 19:25:00.000,2016-01-06 19:30:00.000,2016-01-06 19:34:00.000,B6.8,-922.44804,218.145876,2480,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,4.5422462e-07,2016-01-06 19:26:20.000,10.41547548491703,,1.1256618834887596e+47,,198.0,9.87120963454989,2.4536799026799134e+47,10.223634526820382,2.324677973399344e+47,,,8.963797322708839,2.973970607401607e+46,29.5035,10.046987943964233,3.022270101938111e+46,39.338,10.621963612316302,4.024312941486501e+46,59.007,10.539064163560802,5.072973754250487e+46,78.676,10.550049579902264,6.435408682300108e+46,118.014,10.538491489285432,8.729728237303147e+46,157.352,10.476371708760384,9.907411957154083e+46,177.021,0.0,
17,2016-01-06 21:46:00.000,2016-01-06 22:00:00.000,2016-01-06 22:14:00.000,B7.0,-884.78676,257.269962,2480,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,5.3079395e-07,2016-01-06 21:46:20.000,9.509166241593581,,1.3781322040763974e+47,,110.0,7.268656604377163,4.7281981948806684e+47,8.513519313888821,3.2350519298764202e+47,,,8.421903950139008,3.448284370596876e+46,97.969375,8.7767353530137,4.56808180631422e+46,130.625833,9.174011132355123,6.812621649963823e+46,195.93875,9.279549385727403,8.895335446468756e+46,261.251667,8.733982396589333,1.338661496403517e+47,391.8775,8.2794699127718,1.8088942001085905e+47,522.503333,8.212173561156968,1.985270874233319e+47,587.81625,0.0,
18,2016-01-06 23:00:00.000,2016-01-06 23:09:00.000,2016-01-06 23:23:00.000,B5.8,-957.5655,45.7669632,2480,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,3.2159102e-07,2016-01-06 23:01:10.648,8.70474907987046,,1.6557797980078259e+47,,140.0,7.853753934982939,2.4761230351654604e+47,9.811792064217288,1.6898531329387407e+47,,,10.378456482871137,1.4564675685399753e+46,62.97625,11.369387791446819,1.5561159815245378e+46,83.968333,11.510431076668711,2.0693612838888447e+46,125.9525,10.154984072826084,2.8423795679243744e+46,167.936667,9.193437252012055,4.2503247331107606e+46,251.905,8.962027744053236,5.996894693402763e+46,335.873333,8.996930340921937,6.982886163229484e+46,377.8575,1.0,
19,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,-947.17656,31.9910178,2480,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,4.0231328e-07,2016-01-07 01:46:20.968,8.334918036476655,,2.5888018429362776e+46,,29.19575,9.937868983748228,2.15389022813022e+47,10.377088057971859,1.9995727446101958e+47,,,9.070322997117037,1.2360905852566343e+46,14.847875,8.957355395233638,1.4462140630055559e+46,19.797167,8.442736738172783,2.2614819685001578e+46,29.69575,8.589798138113231,3.1126175796550014e+46,39.594333,9.133999998211824,5.190564807908736e+46,59.3915,9.857934638162888,7.493879525867479e+46,79.188667,10.063603341699363,8.506550666635082e+46,89.08725,0.0,
20,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,560.235072,-254.683464,0,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,4.0231328e-07,2016-01-07 01:46:20.968,8.334918036476655,,2.5888018429362776e+46,,29.19575,9.937868983748228,2.15389022813022e+47,10.377088057971859,1.9995727446101958e+47,,,9.070322997117037,1.2360905852566343e+46,14.847875,8.957355395233638,1.4462140630055559e+46,19.797167,8.442736738172783,2.2614819685001578e+46,29.69575,8.589798138113231,3.1126175796550014e+46,39.594333,9.133999998211824,5.190564807908736e+46,59.3915,9.857934638162888,7.493879525867479e+46,79.188667,10.063603341699363,8.506550666635082e+46,89.08725,0.0,
21,2016-01-07 02:39:00.000,2016-01-07 02:42:00.000,2016-01-07 02:44:00.000,B7.0,-950.63682,47.9447946,2480,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,6.216173e-07,2016-01-07 02:39:40.000,nan,,nan,,37.37775,10.517742027172753,3.0965782518141484e+47,10.636182525210314,2.98073257744439e+47,,,nan,nan,18.938875,nan,nan,25.251833,nan,nan,37.87775,18.028076971571796,1.9254255266173005e+45,50.503667,10.99081224737813,4.227925047520038e+46,75.7555,10.79880347678921,8.507380162694109e+46,101.007333,10.852065255099795,1.0221213285397462e+47,113.63325,0.0,
22,2016-01-07 03:48:00.000,2016-01-07 03:52:00.000,2016-01-07 03:59:00.000,B8.1,-946.7367,49.022328,2480,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,4.826461e-07,2016-01-07 03:49:40.000,12.612156682493762,,7.245586723170785e+45,,36.98125,10.221779261544384,2.491347930750059e+47,11.025881093275387,2.0430594137530797e+47,,,14.545837408712945,4.4884245660454085e+45,18.740625,13.327278785476256,5.2773226180890025e+45,24.9875,12.614488410010292,7.208227835010132e+45,37.48125,12.244655738365452,9.28228924195013e+45,49.975,10.990814711135453,1.976171229887699e+46,74.9625,10.908936285139884,4.229924587825695e+46,99.95,10.9572499931083,5.705119946773871e+46,112.44375,0.0,
23,2016-01-07 06:11:00.000,2016-01-07 06:17:00.000,2016-01-07 06:23:00.000,C1.0,-933.8856,18.2206416,2480,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,9.966988e-07,2016-01-07 06:12:37.451,9.692953913305463,,2.0083475390066914e+47,,100.0,9.34419176921124,5.8087841311402444e+47,9.956035353066527,5.14231663915257e+47,,,4.846420930025323,3.443620230653159e+46,35.328,3.1297112256573505,2.0531601219334277e+47,47.104,nan,nan,70.656,4.0668091099701265,1.3566715088933568e+47,94.208,8.963311341287907,8.050325495315304e+46,141.312,9.592173280910968,1.5082348024244053e+47,188.416,9.72060056317131,1.8434071147034855e+47,211.968,1.0,
24,2016-01-07 12:36:00.000,2016-01-07 12:39:00.000,2016-01-07 12:41:00.000,B4.3,-923.34654,37.4643336,2480,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2.2853993e-07,2016-01-07 12:37:40.000,7.879580875514666,,3.989718183771543e+46,,15.567,8.858199874882228,1.441440548180145e+47,9.352151152466003,1.2865023035960855e+47,,,nan,nan,8.0335,3.433368214254399,3.2190270282796207e+47,10.711333,6.971608615831119,4.596950806302425e+46,16.067,7.860940203534983,4.2334831255217073e+46,21.422667,7.320232506740473,6.252639329418708e+46,32.134,7.182769485718952,8.078525423438487e+46,42.845333,7.413030469738823,8.433964120093415e+46,48.201,0.0,
25,2016-01-08 00:04:00.000,2016-01-08 00:21:00.000,2016-01-08 00:28:00.000,B4.2,766.41636,-283.90833,2481,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,1.3445046e-07,2016-01-08 00:17:20.000,37.5889011232488,,nan,,38.0,7.091960739196977,1.2582727816037202e+47,12.206325455309036,5.056265069082588e+46,,,21.28090654144529,nan,34.3785,nan,nan,45.838,10.103700452647743,3.805596928810775e+45,68.757,10.482929680297163,8.851135817496991e+45,91.676,10.519623656226772,1.8786510117261303e+46,137.514,10.608817977594942,2.6059344646793403e+46,183.352,10.76904553302701,2.8796834450069567e+46,206.271,0.0,
26,2016-01-08 04:09:00.000,2016-01-08 04:14:00.000,2016-01-08 04:18:00.000,B4.5,783.88548,-285.469044,2481,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2.7587012e-07,2016-01-08 04:10:00.000,8.779828278561883,,6.437381029698097e+45,,18.0,9.4674802390725,1.5781717548395772e+47,10.59494868493761,1.269140243752219e+47,,,8.118894544915218,7.282695727365577e+45,23.017625,8.974161318131223,6.438930730541992e+45,30.690167,9.467733428264422,6.811169309253698e+45,46.03525,11.275035048953983,7.088854508104577e+45,61.380333,11.182570517018384,1.6692194198267993e+46,92.0705,10.863799226724186,3.552868699127778e+46,122.760667,10.764045917233123,4.405899530819281e+46,138.10575,0.0,
27,2016-01-08 11:23:00.000,2016-01-08 11:31:00.000,2016-01-08 11:41:00.000,B8.6,34.173561,98.861808,2482,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,8.204596e-07,2016-01-08 11:21:40.000,9.006636687183684,,2.6654027818894426e+47,,40.0,8.689307496078946,5.3317265493883e+47,9.601639215496446,3.990079143770621e+47,,,12.435226238114339,9.489492793397362e+45,68.958875,11.871947596212387,1.2629466323909593e+46,91.945167,10.308887020327942,2.1228138321603937e+46,137.91775,9.51257262791024,3.243731698445877e+46,183.890333,8.853681080298651,6.498612677216805e+46,275.8355,8.901651611337925,1.0961004379848847e+47,367.780667,8.995410081452162,1.335983422387949e+47,413.75325,0.0,
28,2016-01-10 17:09:00.000,2016-01-10 17:13:00.000,2016-01-10 17:17:00.000,B4.2,-323.50602,315.378738,2483,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2.2269984e-07,2016-01-10 17:10:20.000,8.64652839414032,,4.0236165513406134e+46,,68.0,7.931168885695914,1.6850208877594181e+47,8.921097760178231,1.3190835395930133e+47,,,9.885428033740236,1.3773401331861383e+46,25.410125,9.299603688241406,1.7918906073982272e+46,33.880167,9.267138096581775,2.630833794270195e+46,50.82025,8.724425969063555,3.7684004828037047e+46,67.760333,8.678167963057879,5.237708408448902e+46,101.6405,8.623482224035428,6.568493918386402e+46,135.520667,8.64328141395811,7.178422095954737e+46,152.46075,0.0,
29,2016-01-11 11:18:00.000,2016-01-11 11:21:00.000,2016-01-11 11:24:00.000,B4.0,963.66108,-6.0292386,0,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,3.0020794e-07,2016-01-11 11:19:03.498,13.80668941074006,,3.615635453932749e+45,,24.502,8.652244181890962,1.964082687808623e+47,9.196828744591853,1.6780055949969885e+47,,,15.307661588936591,3.3047801304921805e+45,20.22375,13.007004351022966,3.843390449860523e+45,26.965,12.482902506462828,5.2544813374824546e+45,40.4475,10.853645135253622,9.274747634144948e+45,53.93,8.828465963772034,2.276682044212779e+46,80.895,8.41394976443622,4.138473429288518e+46,107.86,8.346171996855919,5.315759569702983e+46,121.3425,1.0,
30,2016-01-11 17:00:00.000,2016-01-11 17:14:00.000,2016-01-11 17:33:00.000,B4.4,-153.038412,120.927024,2480,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,9.4340294e-08,2016-01-11 17:06:34.021,13.685661381093396,,9.789787930984025e+45,,73.979,9.816651835397085,5.134217580209487e+46,12.493767467893756,3.441278735471495e+46,,,15.338266617453586,6.427539392133356e+45,37.632125,15.147913586886261,7.210848464875591e+45,50.176167,13.732670401590326,9.452620574395247e+45,75.26425,12.602391189539384,1.235563074570777e+46,100.352333,11.656437655818673,1.7880441086778734e+46,150.5285,10.715017191383623,2.3267957316283315e+46,200.704667,10.49542667124967,2.5171135511077484e+46,225.79275,0.0,
31,2016-01-11 20:41:00.000,2016-01-11 21:14:00.000,2016-01-11 21:36:00.000,B4.9,-102.388524,87.690276,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2016-01-12 09:03:00.000,2016-01-12 09:07:00.000,2016-01-12 09:12:00.000,B6.8,16.430988,338.379024,2483,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,6.426631e-07,2016-01-12 09:04:10.681,nan,,nan,,,11.053710495476603,3.018608386099987e+47,11.237376517277461,2.9112443723061674e+47,,,19.397576362725236,1.0775219849090228e+45,23.808,16.42104207305253,1.1346300698059148e+45,31.744,18.101421352726284,7.181618169902991e+44,47.616,16.22951535586192,1.0616868317263441e+45,63.488,11.158254617321873,4.1179920855211435e+45,95.232,10.462398130023061,1.814069522014373e+46,126.976,10.572857700937238,3.4892259727111855e+46,142.848,1.0,
33,2016-01-12 13:39:00.000,2016-01-12 13:53:00.000,2016-01-12 14:09:00.000,B5.3,17.0950746,89.333202,2480,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,3.7557894e-07,2016-01-12 13:45:40.000,8.03242587330479,,2.566189943169235e+46,,38.0,8.169582740107536,2.699654269805852e+47,9.148425543548706,2.2118002748329462e+47,,,7.406971830192832,3.2760200230488087e+46,57.90475,7.571855176703599,3.6300939301578105e+46,77.206333,7.922803664096083,4.350561446754661e+46,115.8095,8.46114504040008,4.809618997577473e+46,154.412667,8.931161837776232,6.177285645878322e+46,231.619,9.12359457173497,7.924778468062265e+46,308.825333,9.133459867907105,8.792356232477864e+46,347.4285,0.0,
34,2016-01-13 11:13:00.000,2016-01-13 11:22:00.000,2016-01-13 11:27:00.000,B2.5,236.378292,139.643058,2480,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,3.6255756e-08,2016-01-13 11:19:41.985,12.717570257040359,,5.768885850136538e+45,,15.884,3.6239452477683303,2.4618430092172086e+47,nan,nan,,,6.988489813274277,1.3190137998183066e+46,8.192,10.120858907631028,6.820666728708358e+45,10.922667,11.777574277651235,6.182362439196471e+45,16.384,12.727586289077827,5.712629192914013e+45,21.845333,13.045048710631844,6.429806093932115e+45,32.768,13.166046749943247,6.907475263614805e+45,43.690667,12.950506140849043,7.183649260537977e+45,49.152,0.0,
35,2016-01-13 13:33:00.000,2016-01-13 13:51:00.000,2016-01-13 14:10:00.000,B2.4,238.125252,401.100864,2483,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,8.1111565e-08,2016-01-13 13:42:45.075,nan,,nan,,40.0,7.939545707563946,6.125736365904084e+46,22.20760563965427,1.0212596770970387e+46,,,nan,nan,62.46325,1.6936335535138118,4.079760790514023e+48,83.284333,7.39253361237735,6.968975193416516e+45,124.9265,9.136230927271086,6.086596324233144e+45,166.568667,12.035364698876036,7.393938853000156e+45,249.853,11.143586549338247,1.266923989018706e+46,333.137333,10.730059020597533,1.5230307893644883e+46,374.7795,0.0,
36,2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,935.51022,-134.609556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
