,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Background End Time,Fancy Temp,Fancy EM,Fancy Tdelta,Peak Temp Long,Peak EM Long,Peak Temp Short,Peak EM Short,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Tdelta 1/8,Temp 1/6,EM 1/6,Tdelta 1/6,Temp 1/4,EM 1/4,Tdelta 1/4,Temp 1/3,EM 1/3,Tdelta 1/3,Temp 1/2,EM 1/2,Tdelta 1/2,Temp 2/3,EM 2/3,Tdelta 2/3,Temp 3/4,EM 3/4,Tdelta 3/4
113,2016-01-28 21:48:00.000,2016-01-28 21:57:00.000,2016-01-28 22:02:00.000,C3.3,742.56312,180.738864,2488,2016-01-28 21:57:11.028,2016-01-28 21:57:11.028,2016-01-28 21:57:11.028,2016-01-28 21:49:00,9.285821348258079,8.174182784568044e+46,20.0,10.860160223469387,2.0722968839291357e+48,12.02638032843799,1.663196190062872e+48,12.86324012567429,2.0722968839291357e+48,9.550720507840257,3.3745269894878065e+46,61.3785,9.362073174790183,4.1670780224234347e+46,81.838,9.314777457307455,5.640560622872132e+46,122.757,9.268803968999613,7.633659836586678e+46,163.676,10.1730086803841,1.598515042684631e+47,245.514,11.33030458040014,2.9893616109691607e+47,327.352,11.856829456535356,3.803617177760235e+47,368.271
114,2016-01-29 03:14:00.000,2016-01-29 03:38:00.000,2016-01-29 04:04:00.000,B8.7,-459.333678,-252.870024,2490,2016-01-29 03:39:20.208,2016-01-29 03:39:20.208,2016-01-29 03:39:20.208,2016-01-29 03:24:50,7.622882646307525,5.716637089759974e+47,100.0,7.002159309133475,7.203550742390839e+47,8.117989998145703,4.956062038269643e+47,7.743613107743261,7.203550742390839e+47,7.3404342238082405,4.1656185610872486e+46,108.776,7.305158339525388,5.1469871395619e+46,145.034667,7.667637566341128,6.724665161756981e+46,217.552,7.793186189635568,8.748611775149424e+46,290.069333,7.6408627215761875,1.499486843376272e+47,435.104,7.733168961509483,2.1541329159184925e+47,580.138667,7.718688501215994,2.4926716542844755e+47,652.656
115,2016-01-29 04:15:00.000,2016-01-29 04:28:00.000,2016-01-29 04:36:00.000,C2.0,783.98862,175.559286,2488,2016-01-29 04:28:55.951,2016-01-29 04:28:55.951,2016-01-29 04:28:55.951,2016-01-29 04:16:00,10.16952248918158,8.734685671966098e+46,158.0,9.697704669691097,1.223417933011158e+48,10.244874353485972,1.1012715244579397e+48,11.064067003454126,1.223417933011158e+48,10.120747597759244,4.820456553431372e+46,96.993875,10.215828490568814,7.037484117379881e+46,129.325167,10.182252330880942,1.0370082088203872e+47,193.98775,10.422930175791954,1.4286472575152566e+47,258.650333,10.707959091522781,2.3360919192374005e+47,387.9755,10.742127515058321,3.684629992617944e+47,517.300667,10.627414159962052,4.386574014856707e+47,581.96325
116,2016-01-29 07:57:00.000,2016-01-29 08:18:00.000,2016-01-29 08:26:00.000,C3.5,793.74102,174.275538,2488,2016-01-29 08:17:51.831,2016-01-29 08:17:51.831,2016-01-29 08:17:51.831,2016-01-29 07:57:40,11.241317033805036,1.031346594939105e+47,100.0,11.097720120137959,2.1882125126133362e+48,12.684580502785476,1.5606647992574764e+48,13.203407596427246,2.1882125126133362e+48,10.9826030399177,3.85549255187214e+46,151.478875,11.205692078901267,5.725992250791945e+46,201.971833,10.724892151436507,8.163539162542384e+46,302.95775,10.303259604322244,9.63748161429637e+46,403.943667,9.763831756061423,1.9551973835307636e+47,605.9155,9.309144552346094,2.4470943683312396e+47,807.887333,9.237116586511226,2.507082907808024e+47,908.87325
117,2016-01-29 08:03:00.000,2016-01-29 08:06:00.000,2016-01-29 08:10:00.000,C1.0,834.57768,118.18101,2488,2016-01-29 08:06:38.045,2016-01-29 08:06:38.045,2016-01-29 08:06:38.045,2016-01-29 08:03:50,10.918287028044134,2.5349283194945944e+46,58.0,9.584303437550329,3.835151033891239e+47,9.878441550661393,3.6194915402158107e+47,10.620499532334449,3.835151033891239e+47,14.738938992029015,3.154136423174641e+45,21.005625,14.7762644031697,4.3947202216574504e+45,28.0075,12.91494686734439,1.0916971281179726e+46,42.01125,11.165975504139732,2.127190408445079e+46,56.015,10.183392574588584,4.515773114262568e+46,84.0225,10.162122937421938,7.353503974403527e+46,112.03,10.220576399436275,9.118992936763911e+46,126.03375
118,2016-01-29 14:53:00.000,2016-01-29 15:00:00.000,2016-01-29 15:11:00.000,B8.8,860.38872,97.000752,2488,2016-01-29 15:00:42.101,2016-01-29 15:00:42.101,2016-01-29 15:00:42.101,2016-01-29 14:54:00,9.55146804946379,4.0011908170615105e+47,70.0,8.842739431058755,4.880069471609403e+47,10.174621132858663,3.4986518692329934e+47,9.241721121627164,4.9439321166193465e+47,3.34509990992181,1.643482449881776e+47,50.262625,2.502204751159951,8.197457703193571e+47,67.016833,2.5437793905530057,1.0782165735488312e+48,100.52525,7.572789564690835,4.582842711560259e+46,134.033667,9.700611923020126,8.426874568438215e+46,201.0505,9.934109794234045,1.359376762453884e+47,268.067333,9.879962236191762,1.610434698372174e+47,301.57575
119,2016-01-29 16:33:00.000,2016-01-29 16:41:00.000,2016-01-29 16:49:00.000,C1.2,836.89428,183.951762,2488,2016-01-29 16:41:42.081,2016-01-29 16:41:42.081,2016-01-29 16:41:42.081,2016-01-29 16:34:00,9.73065366625606,2.7909514128121313e+47,140.0,8.863484758533176,8.703714824910017e+47,9.395378530045592,7.856876472791437e+47,10.147451204131297,8.703714824910017e+47,6.2862173186423655,3.6549416329717807e+46,57.760125,7.73690450769495,3.122368158911151e+46,77.0135,8.149837908728946,5.728708612370478e+46,115.52025,8.90695229874296,9.196083163827211e+46,154.027,9.63622912620568,1.8554829645656594e+47,231.0405,9.664189897597925,2.8734580053428604e+47,308.054,9.588909627529805,3.3764270786888436e+47,346.56075
120,2016-01-29 17:41:00.000,2016-01-29 17:44:00.000,2016-01-29 17:47:00.000,B4.1,838.82556,167.295516,2488,2016-01-29 17:43:57.608,2016-01-29 17:43:57.608,2016-01-29 17:43:57.608,2016-01-29 17:42:00,6.364194822609843,6.977798413998211e+46,58.0,8.095948435495279,1.4788655877845586e+47,8.93411017022025,1.2612302855543957e+47,9.272207070106225,1.5299955245181913e+47,6.993018203640527,2.786053398261048e+46,14.701,6.558906982363885,3.841569653819251e+46,19.601333,7.502082726685614,3.2793554968621244e+46,29.402,7.5695311236335145,3.732636019484609e+46,39.202667,6.347857142097913,6.867645706976955e+46,58.804,6.475730550402461,7.649837996822399e+46,78.405333,6.733303441514579,7.680542958742854e+46,88.206
121,2016-01-29 20:48:00.000,2016-01-29 21:46:00.000,2016-01-29 22:57:00.000,C2.0,908.73132,-320.21958,2487,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 20:49:40,8.013336520796756,2.4561877061555794e+47,80.0,6.718772048083688,2.561232903156166e+48,7.0294856785634385,2.255386644140011e+48,9.338433507773878,2.5907014823583985e+48,9.873279649119546,1.9153164976823614e+46,404.827625,8.843541616494832,3.826128198594188e+46,539.770167,8.345369721052544,8.254878754238254e+46,809.65525,8.13395302838818,1.4520002655923836e+47,1079.540333,7.9652979646374265,3.1968896463531995e+47,1619.3105,7.750859322617453,5.377040652516868e+47,2159.080667,7.656326553345394,6.513154051866773e+47,2428.96575
122,2016-01-29 20:51:00.000,2016-01-29 21:43:00.000,2016-01-29 22:40:00.000,C2.0,908.73108,-320.219088,2487,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 20:49:40,8.013336520796756,2.4561877061555794e+47,80.0,6.718772048083688,2.561232903156166e+48,7.0294856785634385,2.255386644140011e+48,9.338433507773878,2.5907014823583985e+48,9.873279649119546,1.9153164976823614e+46,404.827625,8.843541616494832,3.826128198594188e+46,539.770167,8.345369721052544,8.254878754238254e+46,809.65525,8.13395302838818,1.4520002655923836e+47,1079.540333,7.9652979646374265,3.1968896463531995e+47,1619.3105,7.750859322617453,5.377040652516868e+47,2159.080667,7.656326553345394,6.513154051866773e+47,2428.96575
123,2016-01-30 21:20:00.000,2016-01-30 21:25:00.000,2016-01-30 21:28:00.000,B9.1,957.11442,84.925548,2488,2016-01-30 21:25:35.865,2016-01-30 21:25:35.865,2016-01-30 21:25:35.865,2016-01-30 21:21:00,8.864235583932711,2.1591166243759098e+47,150.0,9.172405646467073,5.108219399039579e+47,9.209991350495946,5.033040927089444e+47,9.238853194396913,5.108642515061039e+47,6.356395522175082,3.901116516366337e+46,34.483125,6.040602078801829,4.47556946196637e+46,45.9775,6.370313618296218,4.46110763172722e+46,68.96625,6.291683829464019,5.827391251558843e+46,91.955,7.288347909623502,7.528003972968013e+46,137.9325,8.13293855949227,1.0774442468287551e+47,183.91,8.465943688721627,1.2294671535874047e+47,206.89875
124,2016-01-31 08:09:00.000,2016-01-31 08:13:00.000,2016-01-31 08:16:00.000,B5.3,959.77524,83.280768,2488,2016-01-31 08:13:33.005,2016-01-31 08:13:33.005,2016-01-31 08:13:33.005,2016-01-31 08:10:00,10.919997084076927,1.4938314916658087e+46,70.0,7.9715241443475335,2.3785195306663317e+47,9.371880445814833,1.6004787161189323e+47,10.2462330340538,2.4883890362533363e+47,,,26.625625,33.63619700594155,3.511813874331721e+44,35.500833,17.442797881999237,2.535176435882284e+45,53.25125,12.206046601469568,8.27235105397304e+45,71.001667,9.857135053307841,2.453505485407806e+46,106.5025,9.182869211944539,4.332510758692451e+46,142.003333,9.109205868232836,5.178091083293583e+46,159.75375
125,2016-01-31 09:56:00.000,2016-01-31 10:02:00.000,2016-01-31 10:07:00.000,B6.0,952.20102,135.433188,2488,2016-01-31 10:02:30.168,2016-01-31 10:02:30.168,2016-01-31 10:02:30.168,2016-01-31 09:57:00,nan,nan,60.0,7.058242869742546,4.1588584156458096e+47,8.055967313150429,3.1292742767936145e+47,8.123857000773826,2.1844761937482424e+48,10.254369294418613,3.929806150933929e+45,41.271,5.650783466863814,1.5550664544443593e+46,55.028,,,82.542,,,110.056,5.09906726564927,1.5061390670758365e+47,165.084,6.340029851986431,1.5438880083762638e+47,220.112,6.629392766758856,1.666644692307624e+47,247.626
126,2016-01-31 15:58:00.000,2016-01-31 16:01:00.000,2016-01-31 16:10:00.000,B4.3,376.12488,260.664702,2489,2016-01-31 16:01:53.348,2016-01-31 16:01:53.348,2016-01-31 16:01:53.348,2016-01-31 15:58:40,nan,nan,48.0,8.269975403812273,1.360712428306842e+47,9.299556224005972,1.0897929757546896e+47,11.901384462681987,1.88588906552136e+47,,,24.1685,,,32.224667,,,48.337,,,64.449333,7.012421020077016,3.038728981059889e+46,96.674,8.149987267301816,4.1552109709125354e+46,128.898667,8.233178858886914,4.962063699346094e+46,145.011
127,2016-01-31 19:01:00.000,2016-01-31 19:07:00.000,2016-01-31 19:11:00.000,B8.6,174.17244,-255.482814,2490,2016-01-31 19:07:56.921,2016-01-31 19:07:56.921,2016-01-31 19:07:56.921,2016-01-31 19:02:00,nan,nan,,9.261653977613786,5.303405214496601e+47,9.997677478929802,4.292467828748212e+47,,,6.4010114200429395,2.3861397241339732e+45,44.615125,11.527101474421766,1.746471705149664e+45,59.486833,8.466700887279954,9.262451805197631e+45,89.23025,9.311172985475473,2.3300000583036667e+46,118.973667,9.301060013549295,7.261057900426915e+46,178.4605,8.846627390875918,1.0391651133187428e+47,237.947333,8.731842352436443,1.171282658010531e+47,267.69075
128,2016-01-31 23:41:00.000,2016-01-31 23:44:00.000,2016-01-31 23:47:00.000,B5.6,81.50217,-187.408908,2490,2016-01-31 23:46:49.065,2016-01-31 23:46:49.065,2016-01-31 23:46:49.065,2016-01-31 23:42:00,10.868459149428698,4.273424412414337e+46,100.0,9.234159492476312,2.5096514437790496e+47,9.788365928743946,2.1278306991767836e+47,10.7832230088695,2.5174496599809503e+47,,,36.133125,,,48.1775,8.156447194567944,1.9996781792397851e+46,72.26625,10.254249473585595,2.1806458297211833e+46,96.355,10.318034454554475,4.3136906627317644e+46,144.5325,10.258482996827354,6.604857078885114e+46,192.71,10.093204747028024,7.842281460961526e+46,216.79875
129,2016-02-01 01:09:00.000,2016-02-01 01:14:00.000,2016-02-01 01:17:00.000,C1.6,219.292092,-272.651394,2490,2016-02-01 01:14:34.478,2016-02-01 01:14:34.478,2016-02-01 01:14:34.478,2016-02-01 01:10:00,13.845739593160856,3.1418509114518646e+47,180.0,10.730110256513843,1.0267307665977205e+48,13.858075621635551,5.774367652892382e+47,11.93962477112428,1.0267307665977205e+48,,,34.30975,,,45.746333,,,68.6195,,,91.492667,12.58851197621009,3.7758130788433167e+46,137.239,14.930913479323117,1.0352513987129274e+47,182.985333,14.5865603768413,1.514535523819442e+47,205.8585
130,2016-02-01 03:31:00.000,2016-02-01 03:36:00.000,2016-02-01 03:39:00.000,B9.4,-941.58552,202.14747,2491,2016-02-01 03:36:05.491,2016-02-01 03:36:05.491,2016-02-01 03:36:05.491,2016-02-01 03:32:00,11.19234748431238,2.1758304168574322e+47,170.0,9.650104275094227,5.548806268989884e+47,10.928899933487948,4.220732105734845e+47,9.959736973208448,5.574476294134803e+47,,,30.686374999999998,36.01010708712376,1.1836802767297117e+45,40.915167,19.22364421353878,3.629632202177247e+45,61.37275,14.740638414177761,8.18963086045928e+45,81.830333,12.11477602820515,2.7988069251908335e+46,122.7455,11.961713992047258,6.791515061316172e+46,163.660667,11.855312744100322,9.483617554093209e+46,184.11825
131,2016-02-01 15:15:00.000,2016-02-01 15:22:00.000,2016-02-01 15:29:00.000,B3.9,565.43817,250.305618,2489,2016-02-01 15:22:03.965,2016-02-01 15:22:03.965,2016-02-01 15:22:03.965,2016-02-01 15:16:00,8.958416662579634,2.2595863377370404e+46,58.0,7.439960261188581,1.5037207495117435e+47,14.393437220705483,2.2221391963410138e+46,14.393437220705483,2.802674025270481e+47,10.002521029374641,1.612152663381955e+46,45.495625,8.989946592740532,2.1936358205428842e+46,60.660833,10.220490529142463,2.274498083743049e+46,90.99125,9.403750853798446,2.936538196597956e+46,121.321667,8.391363972131812,4.226414554456674e+46,181.9825,8.062354199662895,5.281373078739603e+46,242.643333,8.058491663461947,5.714102847383692e+46,272.97375
132,2016-02-01 16:10:00.000,2016-02-01 16:13:00.000,2016-02-01 16:17:00.000,B3.6,565.43493,250.340286,2489,2016-02-01 16:13:26.178,2016-02-01 16:13:26.178,2016-02-01 16:13:26.178,2016-02-01 16:11:00,12.498218917645659,2.0608658113324636e+44,48.0,8.336069445737609,1.489800068991327e+47,9.27461948798287,1.1077758893120253e+47,16.77840554847624,1.968704065817863e+47,24.032169791551098,,18.27225,42.00140056284146,,24.363,,,36.5445,,,48.726,,,73.089,7.867905643669427,9.408339313020423e+45,97.452,7.275716903692024,1.8783890976024677e+46,109.6335
133,2016-02-02 04:52:00.000,2016-02-02 05:00:00.000,2016-02-02 05:14:00.000,B4.6,-934.4556,235.236456,2492,2016-02-02 04:59:47.785,2016-02-02 04:59:47.785,2016-02-02 04:59:47.785,2016-02-02 04:52:40,15.05604268365051,7.10844527418876e+45,88.0,7.801730864556046,2.3275729467961706e+47,8.681523306308677,1.9438457411286412e+47,10.947183023579841,2.4551457562076676e+47,32.04063938672421,1.5349595555789367e+45,53.473125,18.93551525721844,3.8385351425216565e+45,71.2975,13.364331206230517,1.0936402600751159e+46,106.94625,11.510185182950993,2.2062407396883908e+46,142.595,10.51929212575992,4.4160861143005666e+46,213.8925,9.92198793302363,6.504984838134098e+46,285.19,9.650188817235408,7.544982387183559e+46,320.83875
134,2016-02-02 11:25:00.000,2016-02-02 11:30:00.000,2016-02-02 11:37:00.000,B3.6,-908.67342,261.958314,2492,2016-02-02 11:30:26.978,2016-02-02 11:30:26.978,2016-02-02 11:30:26.978,2016-02-02 11:26:00,nan,nan,28.0,8.377845589882424,1.482916636068782e+47,11.051645478977056,7.279855309965355e+46,11.576481272819576,1.5649056978251247e+47,,,33.37225,,,44.496333,6.435549718043448,3.3277782141838474e+46,66.7445,8.560916883536002,2.8547519553664454e+46,88.992667,9.741123304199292,4.0032501953434684e+46,133.489,9.801465445704423,5.390775417462606e+46,177.985333,9.63750638270942,6.062794138487802e+46,200.2335
135,2016-02-02 14:22:00.000,2016-02-02 14:52:00.000,2016-02-02 15:53:00.000,C1.2,-967.65768,102.938712,0,2016-02-02 14:52:14.628,2016-02-02 14:52:14.628,2016-02-02 14:52:14.628,2016-02-02 14:23:00,11.307217475546297,1.6355169901783223e+47,70.0,9.0778598423665,8.523210982720655e+47,10.737955171567886,5.696915774348071e+47,12.271877224016729,8.738948325852355e+47,11.344819592635735,8.520400614680937e+46,219.3285,11.605587411806665,1.2751501493424487e+47,292.438,11.801494519925734,1.753030794865968e+47,438.657,11.773783363345643,2.149625204812413e+47,584.876,11.432555153360653,2.934735186497838e+47,877.314,10.984811953905922,3.746139291698167e+47,1169.752,10.774535370774197,4.111171051778153e+47,1315.971
136,2016-02-02 18:34:00.000,2016-02-02 19:02:00.000,2016-02-02 19:36:00.000,B6.5,-653.29356,94.047486,2491,2016-02-02 19:01:39.251,2016-02-02 19:01:39.251,2016-02-02 19:01:39.251,2016-02-02 19:00:00,8.39189801759894,3.0634878594572926e+46,58.0,8.329144922211658,9.265380144866684e+46,13.279963002328383,3.757388109642234e+46,9.886066583750635,1.0206074362983643e+47,6.738499319442629,1.7831036103250208e+46,12.406375,8.116612145164602,1.403081565316309e+46,16.541833,7.453537814411115,1.9835579989997127e+46,24.81275,7.856892595395151,2.1006488503636952e+46,33.083667,8.41428614468376,2.501333711182484e+46,49.6255,8.546492729433977,3.186940293234523e+46,66.167333,8.629109015765012,3.5144274777840634e+46,74.43825
137,2016-02-03 02:09:00.000,2016-02-03 02:35:00.000,2016-02-03 02:45:00.000,B7.8,644.45442,-279.129948,2490,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:16:50,8.042305490881255,3.2951702851105345e+47,90.0,8.109341592889123,4.19352149660661e+47,8.463011948357492,3.85404685717497e+47,8.51453464466445,4.796511772641973e+47,,,137.625625,5.46394274759214,5.808719775965422e+46,183.500833,7.963729488689105,5.298264061305281e+46,275.25125,8.44683413768372,7.873796770900135e+46,367.001667,8.32329002830367,1.3890903170406534e+47,550.5025,8.128934129340974,1.9649881523654132e+47,734.003333,7.994830433787472,2.1989327669412973e+47,825.75375
138,2016-02-03 02:12:00.000,2016-02-03 02:35:00.000,2016-02-03 03:38:00.000,B7.8,644.45418,-279.12816,2490,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:12:50,8.506289713995168,1.785069924802479e+47,80.0,7.978864691809397,4.625805411125698e+47,8.31204758101935,4.261446902149178e+47,8.836423556878884,5.3333961069846774e+47,14.694947124727527,6.971870832090133e+45,167.625625,12.43544914626208,1.0132400145284365e+46,223.500833,9.110449884622502,2.044087834628812e+46,335.25125,8.243246937264606,3.761348667767407e+46,447.001667,8.282112217087976,9.052714293410087e+46,670.5025,8.0867126245959,1.5805085959106438e+47,894.003333,7.948276605087734,1.8961642987411194e+47,1005.75375
139,2016-02-03 04:39:00.000,2016-02-03 04:59:00.000,2016-02-03 05:24:00.000,B6.8,651.0573,-296.457138,2490,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:40:00,nan,nan,30.0,7.42044887431264,3.541058425772154e+47,8.893723950132078,2.358465443833849e+47,34.72941417648616,3.541058425772154e+47,5.790324942907367,1.4869336532345896e+46,140.354375,9.786962521778245,6.680176383336758e+45,187.139167,11.015488549686124,8.514698977314856e+45,280.70875,10.131344530805784,1.238726936858773e+46,374.278333,8.856472828322255,2.6401197953157823e+46,561.4175,8.51433870402382,4.747798324336557e+46,748.556667,8.455885394391682,5.983200898667117e+46,842.12625
140,2016-02-03 04:43:00.000,2016-02-03 04:59:00.000,2016-02-03 05:15:00.000,B6.8,651.057,-296.454804,2490,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:41:00,8.19468804222722,2.6294143195628333e+47,100.0,7.547203739749156,3.3632397348204368e+47,9.0398192642789,2.252921870011839e+47,8.698557566828345,3.3632397348204368e+47,17.98535023664522,2.197002992019692e+45,132.854375,16.10233485096933,3.6935761685186624e+45,177.139167,13.578807840347615,6.132972352032456e+45,265.70875,12.308040331485056,9.46896042820152e+45,354.278333,10.10356855397768,2.2165861943490003e+46,531.4175,9.27125346983883,4.260092436737434e+46,708.556667,9.055979358185706,5.493159144774691e+46,797.12625
141,2016-02-03 11:21:00.000,2016-02-03 12:23:00.000,2016-02-03 13:24:00.000,C1.0,-815.45532,331.822176,2492,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 11:22:00,6.370463714196438,6.65388968705404e+47,40.0,6.641853028958342,9.496279875864254e+47,7.32441406569559,7.2512926346330874e+47,7.43679925813275,1.0977011571302456e+48,8.293962671431759,3.9742114016240006e+46,460.496875,7.987254912760043,5.864468137258279e+46,613.995833,7.920053130064951,9.946026775521602e+46,920.99375,7.454492633466643,1.5611721971027201e+47,1227.991667,6.964343638919331,2.5109639070865032e+47,1841.9875,6.7603505315292045,3.361797701394281e+47,2455.983333,6.6659112129018245,3.7266112513119836e+47,2762.98125
142,2016-02-03 12:03:00.000,2016-02-03 12:23:00.000,2016-02-03 12:42:00.000,C1.0,-823.15926,330.28032,2492,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:22:40,12.45647996555653,1.1156632894406181e+46,39.975,9.261137997596013,3.1180967206622316e+46,,,9.261137997596013,3.1180967206622316e+46,5.9674991715588135,1.5796381001502582e+46,5.496875,4.968596888232742,2.60779097984611e+46,7.329167,9.72875366474435,6.291467548042071e+45,10.99375,13.006777316601472,4.999589340391797e+45,14.658333,13.858538137647363,6.040618276111498e+45,21.9875,13.406423244751334,7.187696547556026e+45,29.316667,13.233717327537422,8.12395004567172e+45,32.98125
143,2016-02-03 14:47:00.000,2016-02-03 14:53:00.000,2016-02-03 14:53:00.000,C1.0,-503.13435,89.822946,2491,2016-02-03 14:52:56.175,2016-02-03 14:52:56.175,2016-02-03 14:52:56.175,2016-02-03 14:46:20,10.39659973549099,1.40027637013636e+47,130.0,9.33581122489747,3.7540513008357825e+47,10.698415868282138,2.6617272395740726e+47,10.706253594076284,3.7540513008357825e+47,12.087077271818565,1.289523303445862e+46,49.521875,11.818203464369379,1.5979907593177867e+46,66.029167,11.553466270923908,2.293643683020828e+46,99.04375,11.246028230397132,3.2771243019898313e+46,132.058333,10.737439713952117,5.918021934568176e+46,198.0875,10.565202870469648,9.374907982310488e+46,264.116667,10.506458987507893,1.1142028301866298e+47,297.13125
144,2016-02-03 15:12:00.000,2016-02-03 15:23:00.000,2016-02-03 15:31:00.000,C1.8,-957.9753,100.646466,0,2016-02-03 15:24:03.931,2016-02-03 15:24:03.931,2016-02-03 15:24:03.931,2016-02-03 15:12:30,11.158273132316271,2.2462918630699906e+47,210.0,9.093133950299588,8.720323178173732e+47,10.408604842026216,6.060554979887476e+47,11.252695275434554,8.720323178173732e+47,9.89100850001451,4.70021415154663e+46,86.741375,10.181655927442415,6.329666782644895e+46,115.655167,10.661369729772982,1.0389480403859246e+47,173.48275,11.078651324994588,1.5128112225467398e+47,231.310333,10.999499910647998,2.458992539798087e+47,346.9655,10.73337284626417,3.3168986570551023e+47,462.620667,10.594233737896882,3.6436285564685264e+47,520.44825
145,2016-02-03 16:29:00.000,2016-02-03 16:34:00.000,2016-02-03 16:39:00.000,C1.4,409.876158,-24.0331938,2493,2016-02-03 16:34:00.248,2016-02-03 16:34:00.248,2016-02-03 16:34:00.248,2016-02-03 16:30:10,10.391484129737492,2.935978603886768e+46,58.0,9.954425932743884,7.137275081742871e+47,10.919298168277862,5.503904076611406e+47,11.513891396679037,7.229986859341326e+47,10.41806683092884,1.4091458888779764e+46,28.781,10.404975370535235,1.7998921067494972e+46,38.374667,10.355854091719634,2.7369730003787264e+46,57.562,10.638167300893501,3.9560042158178757e+46,76.74933300000001,10.560483056447053,6.762648274817662e+46,115.124,10.099214538594657,1.1222094286948348e+47,153.498667,10.218710551529352,1.3985848745385716e+47,172.686
146,2016-02-03 18:25:00.000,2016-02-03 18:33:00.000,2016-02-03 18:40:00.000,B7.5,425.13375,-24.7306908,2493,2016-02-03 18:29:53.155,2016-02-03 18:29:53.155,2016-02-03 18:29:53.155,2016-02-03 18:24:20,9.750329929679099,1.9126119000888898e+47,70.0,9.466984623453072,2.936505208799727e+47,9.614318474657,2.8739224353500262e+47,9.704662842909421,3.0012900911167517e+47,33.800150426935886,4.581066738116274e+44,41.644375,15.91394800041827,1.3683126755492321e+45,55.525833,14.432290204095134,8.412483811283014e+44,83.28875,,,111.051667,8.83743025440797,6.609429068446645e+45,166.5775,9.426761643978079,3.5620612258522316e+46,222.103333,9.531723972450223,5.16620535413957e+46,249.86625
147,2016-02-03 22:05:00.000,2016-02-03 22:10:00.000,2016-02-03 22:17:00.000,C1.1,455.250288,-26.2240542,2493,2016-02-03 22:10:15.005,2016-02-03 22:10:15.005,2016-02-03 22:10:15.005,2016-02-03 22:05:10,8.696869446062841,9.516071518297874e+46,30.0,8.843592097960565,6.283382079363694e+47,9.652428039713122,5.135484930790256e+47,9.856885681318824,6.283382079363694e+47,9.849313727820222,2.1818342287521926e+46,38.125625,9.6764667803701,2.7309424494823004e+46,50.834167,9.234229004454003,4.089775659233202e+46,76.25125,9.089334937656613,5.189576558710846e+46,101.668333,8.79443796798165,8.496627299230676e+46,152.5025,8.805893523883851,1.3533950938152816e+47,203.336667,9.012732773280263,1.621309526183744e+47,228.75375
148,2016-02-04 02:11:00.000,2016-02-04 02:14:00.000,2016-02-04 02:17:00.000,C1.0,-328.085196,-88.179546,0,2016-02-04 02:15:11.458,2016-02-04 02:15:11.458,2016-02-04 02:15:11.458,2016-02-04 02:12:00,nan,nan,,11.545620775809372,3.9641970499860835e+47,12.396917143010377,3.4116741276972714e+47,,,2.8790620353548935,1.6091325263941198e+47,23.93225,5.161109683821487,1.8405777831646057e+46,31.909667,7.392138462161262,8.851658644150633e+45,47.8645,9.108317881786975,8.254783536188988e+45,63.819333,8.347039563356988,1.39764989066611e+46,95.729,8.036652915177232,2.0995744364148005e+46,127.638667,9.962165469192872,3.10299171920432e+46,143.5935
149,2016-02-04 07:09:00.000,2016-02-04 07:13:00.000,2016-02-04 07:16:00.000,C1.1,782.04522,-262.862028,2490,2016-02-04 07:13:32.978,2016-02-04 07:13:32.978,2016-02-04 07:13:32.978,2016-02-04 07:10:10,10.352897275915495,1.305280442764676e+46,58.0,10.477929529118695,5.020673774281982e+47,11.110136487621634,4.403681918035785e+47,11.402242951802384,5.020673774281982e+47,,,25.37225,,,33.829667,11.7131832908489,5.100069716772255e+45,50.7445,10.375962806797052,1.8267965331535163e+46,67.659333,9.726711213673465,6.112236457433132e+46,101.489,10.230943204829146,9.797768864480738e+46,135.318667,10.543315762382967,1.3302613192421145e+47,152.2335
