,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Background End Time,Fancy Temp,Fancy EM,Fancy Tdelta,Peak Temp Long,Peak EM Long,Peak Temp Short,Peak EM Short,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Tdelta 1/8,Temp 1/6,EM 1/6,Tdelta 1/6,Temp 1/4,EM 1/4,Tdelta 1/4,Temp 1/3,EM 1/3,Tdelta 1/3,Temp 1/2,EM 1/2,Tdelta 1/2,Temp 2/3,EM 2/3,Tdelta 2/3,Temp 3/4,EM 3/4,Tdelta 3/4
10,2016-01-06 00:14:00.000,2016-01-06 00:25:00.000,2016-01-06 00:37:00.000,B4.4,-167.550528,-111.486858,2476,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,2016-01-06 00:16:20,nan,nan,68.0,8.082408983610467,1.3730743708066072e+47,10.691531417168772,8.240201145578495e+46,61.08864535209823,1.3730743708066072e+47,,,0.0,18.987988288481777,3.8923530936048656e+45,31.297708,20.277161676146942,4.596314667092306e+45,93.893125,19.234102680537855,5.3491807831816686e+45,156.488542,15.51001678519704,9.390865559905104e+45,281.679375,11.890122326734918,2.4884883688996654e+46,406.870208,11.133673186240781,3.4132791471071375e+46,469.465625
11,2016-01-06 06:13:00.000,2016-01-06 06:16:00.000,2016-01-06 06:20:00.000,B5.6,-169.718208,127.765752,2478,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,2016-01-06 06:14:00,10.678379173214703,1.80435913052803e+46,35.4845,9.804771105211849,2.839658409688678e+47,10.416763249778056,2.5880750937250764e+47,10.736645249836792,2.839658409688678e+47,,,0.0,13.39873935164348,1.3348791276584527e+46,5.997417,10.900313197942282,2.4296603278773674e+46,17.99225,10.007441655116223,3.6363939179664283e+46,29.987083,9.586773080102361,5.930111262457726e+46,53.97675,9.726239066501334,8.060087168739916e+46,77.966417,9.935989220406434,9.088723757642334e+46,89.96125
12,2016-01-06 09:20:00.000,2016-01-06 09:25:00.000,2016-01-06 09:28:00.000,B8.2,-856.50726,147.17112,0,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,2016-01-06 09:23:00,11.22002718952882,1.1401504080007385e+47,36.43775,10.599738934568354,3.4972361835923773e+47,11.129392033272266,3.2506564291542403e+47,11.492061534082529,3.4972361835923773e+47,,,0.0,11.071543185220083,1.1053650435768075e+47,6.156292,11.516258378960295,1.7083333789817682e+47,18.468875,11.192718526387479,2.14240561171264e+47,30.781458,10.799676694990206,2.47685655731433e+47,55.406625,10.714278137670775,2.5299963576844414e+47,80.031792,10.709495338729427,2.543920078873259e+47,92.344375
13,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,-963.32982,43.49961,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:32:30,10.854179226637406,1.3267629336754272e+47,140.0,12.240996752939676,1.0516542058010048e+48,14.194699796976552,8.542239690750726e+47,14.652266252848232,1.0516542058010048e+48,,,0.0,11.383696040655396,6.009152279759739e+46,12.046458,11.140825328575803,6.932391421397574e+46,36.139375,10.877673960941442,7.743424695780353e+46,60.232292,10.664615362127218,1.169390587438057e+47,108.418125,10.728865849727256,1.2008280269669526e+47,156.603958,10.81540264695655,1.1800003400805387e+47,180.696875
14,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,789.14988,-387.148638,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:32:30,10.854179226637406,1.3267629336754272e+47,140.0,12.240996752939676,1.0516542058010048e+48,14.194699796976552,8.542239690750726e+47,14.652266252848232,1.0516542058010048e+48,,,0.0,11.383696040655396,6.009152279759739e+46,12.046458,11.140825328575803,6.932391421397574e+46,36.139375,10.877673960941442,7.743424695780353e+46,60.232292,10.664615362127218,1.169390587438057e+47,108.418125,10.728865849727256,1.2008280269669526e+47,156.603958,10.81540264695655,1.1800003400805387e+47,180.696875
15,2016-01-06 12:35:00.000,2016-01-06 13:41:00.000,2016-01-06 14:16:00.000,B6.6,601.6038,-240.854208,0,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,2016-01-06 13:40:40,3.3835915884755545,1.3749467703379927e+47,2.1895,9.35380944698489,1.1101992640635593e+46,,,11.750735241411677,1.1101992640635593e+46,,,0.0,,,0.44825,3.3835915884755545,1.3749467703379927e+47,1.34475,3.3835915884755545,1.3749467703379927e+47,2.24125,8.229030503740471,9.537269627170792e+45,4.03425,9.06269064004891,8.567180253110902e+45,5.82725,9.06269064004891,8.567180253110902e+45,6.72375
16,2016-01-06 19:25:00.000,2016-01-06 19:30:00.000,2016-01-06 19:34:00.000,B6.8,-922.44804,218.145876,2480,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,2016-01-06 19:26:20,10.41547548491703,1.1256618834887596e+47,198.0,9.87120963454989,2.4536799026799134e+47,10.223634526820382,2.324677973399344e+47,10.223634526820382,2.4536799026799134e+47,,,0.0,11.79469863885939,4.029225761184279e+46,9.8345,11.243289760326917,5.434206919496783e+46,29.5035,10.847080891929958,6.523485868484843e+46,49.1725,10.723217127075081,7.966017381909576e+46,88.5105,10.626589133584355,1.035463582627772e+47,127.8485,10.541561397573117,1.1551016379474133e+47,147.5175
17,2016-01-06 21:46:00.000,2016-01-06 22:00:00.000,2016-01-06 22:14:00.000,B7.0,-884.78676,257.269962,2480,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,2016-01-06 21:46:20,9.509166241593581,1.3781322040763974e+47,110.0,7.268656604377163,4.7281981948806684e+47,8.513519313888821,3.2350519298764202e+47,9.581282318006481,5.140146968902166e+47,,,0.0,9.160416472029462,8.049674751969231e+46,32.656458,9.379583947736291,1.034937667361931e+47,97.969375,9.396762359273236,1.2272785157854374e+47,163.282292,8.753905509725882,1.672845227501125e+47,293.908125,8.273968919346041,2.1484852158191562e+47,424.533958,8.205544420249865,2.3149220307041625e+47,489.846875
18,2016-01-06 23:00:00.000,2016-01-06 23:09:00.000,2016-01-06 23:23:00.000,B5.8,-957.5655,45.7669632,2480,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,2016-01-06 23:01:00,8.70474907987046,1.6557797980078259e+47,140.0,7.853753934982939,2.4761230351654604e+47,9.811792064217288,1.6898531329387407e+47,9.811792064217288,2.541455818736244e+47,,,0.0,11.838979851509151,2.0280909098765795e+46,21.43575,12.091126691573075,2.5315248370235515e+46,64.30725,10.27439520304214,3.467950191106013e+46,107.17875,9.063287117633992,5.040413140809173e+46,192.92175,8.897451431744091,6.821874768483471e+46,278.66475,8.945135960701739,7.90901917771364e+46,321.53625
19,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,-947.17656,31.9910178,2480,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:46:10,9.073472375972491,1.3069955030042608e+46,31.93775,9.937868983748228,2.15389022813022e+47,10.377088057971859,1.9995727446101958e+47,11.003107285537663,2.15389022813022e+47,,,0.0,8.550945216241619,1.4793984237061464e+46,5.406292,8.392048577846994,2.042477614007209e+46,16.218875,8.152903109347136,2.937167948700537e+46,27.031458,8.856111191472467,5.258939828086553e+46,48.656625,9.772328862731719,7.62177485934273e+46,70.281792,10.03800260066904,8.878266251072465e+46,81.094375
20,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,560.235072,-254.683464,0,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:46:10,9.073472375972491,1.3069955030042608e+46,31.93775,9.937868983748228,2.15389022813022e+47,10.377088057971859,1.9995727446101958e+47,11.003107285537663,2.15389022813022e+47,,,0.0,8.550945216241619,1.4793984237061464e+46,5.406292,8.392048577846994,2.042477614007209e+46,16.218875,8.152903109347136,2.937167948700537e+46,27.031458,8.856111191472467,5.258939828086553e+46,48.656625,9.772328862731719,7.62177485934273e+46,70.281792,10.03800260066904,8.878266251072465e+46,81.094375
21,2016-01-07 02:39:00.000,2016-01-07 02:42:00.000,2016-01-07 02:44:00.000,B7.0,-950.63682,47.9447946,2480,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,2016-01-07 02:39:40,nan,nan,37.37775,10.517742027172753,3.0965782518141484e+47,10.636182525210314,2.98073257744439e+47,12.2497182740451,3.0965782518141484e+47,,,0.0,,,6.312958,,,18.938875,12.448302522142939,6.415314951898232e+45,31.564792,10.669341343737928,5.940037873876748e+46,56.816625,10.673891567779286,1.0675190675585315e+47,82.068458,10.760256210327285,1.2437347207618782e+47,94.694375
22,2016-01-07 03:48:00.000,2016-01-07 03:52:00.000,2016-01-07 03:59:00.000,B8.1,-946.7367,49.022328,2480,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,2016-01-07 03:49:40,12.612156682493762,7.245586723170785e+45,36.98125,10.221779261544384,2.491347930750059e+47,11.025881093275387,2.0430594137530797e+47,12.55806729357845,2.491347930750059e+47,,,0.0,9.90661308660375,9.256311605209127e+45,6.246875,11.470930109693818,1.0082730673474892e+46,18.740625,11.550889352692854,1.2304093418257633e+46,31.234375,10.630977181677261,2.523103271388083e+46,56.221875,10.785353812532595,5.118737229419649e+46,81.209375,10.878419919248879,6.764591456717578e+46,93.703125
23,2016-01-07 06:11:00.000,2016-01-07 06:17:00.000,2016-01-07 06:23:00.000,C1.0,-933.8856,18.2206416,2480,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,2016-01-07 06:12:00,9.692953913305463,2.0083475390066914e+47,100.0,9.34419176921124,5.8087841311402444e+47,9.956035353066527,5.14231663915257e+47,10.24573484136201,5.8087841311402444e+47,,,0.0,7.719598733580725,8.453738584522285e+45,13.336458,,,40.009375,,,66.682292,8.007776908200265,5.855831346589103e+46,120.028125,9.438595784861832,1.3201803422286588e+47,173.373958,9.668482111396674,1.7295930218453635e+47,200.046875
24,2016-01-07 12:36:00.000,2016-01-07 12:39:00.000,2016-01-07 12:41:00.000,B4.3,-923.34654,37.4643336,2480,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2016-01-07 12:37:40,7.879580875514666,3.989718183771543e+46,15.567,8.858199874882228,1.441440548180145e+47,9.352151152466003,1.2865023035960855e+47,9.352151152466003,1.7778979099866726e+47,,,0.0,7.192263250420013,4.013972557721103e+46,2.677833,8.829469877676207,3.6915459940604864e+46,8.0335,8.995871966425694,4.04375821942872e+46,13.389167,7.823066185771039,6.412630941147875e+46,24.1005,7.471688523538342,8.511574886568614e+46,34.811833,7.645511608896616,8.954956924372234e+46,40.1675
25,2016-01-08 00:04:00.000,2016-01-08 00:21:00.000,2016-01-08 00:28:00.000,B4.2,766.41636,-283.90833,2481,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,2016-01-08 00:17:20,37.5889011232488,nan,38.0,7.091960739196977,1.2582727816037202e+47,12.206325455309036,5.056265069082588e+46,25.003932883123067,1.2582727816037202e+47,,,0.0,13.122679778910562,1.3315809343941397e+45,11.4595,11.398404318556066,7.16714601979372e+45,34.3785,10.9034804002769,1.3935317837756295e+46,57.2975,10.656290889493688,2.4992510857844187e+46,103.1355,10.68074298281627,3.2010757589634026e+46,148.9735,10.824285086910967,3.453874445728883e+46,171.8925
26,2016-01-08 04:09:00.000,2016-01-08 04:14:00.000,2016-01-08 04:18:00.000,B4.5,783.88548,-285.469044,2481,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2016-01-08 04:10:00,8.779828278561883,6.437381029698097e+45,18.0,9.4674802390725,1.5781717548395772e+47,10.59494868493761,1.269140243752219e+47,15.495776135190912,1.5781717548395772e+47,,,0.0,10.732331704924558,5.580343062991982e+45,7.672542,10.330097874771486,7.023430148198292e+45,23.017625,12.031263971274125,7.970958059163651e+45,38.362708,11.36335109067237,2.0228950354755417e+46,69.052875,10.92229579058526,4.2161341767587945e+46,99.743042,10.80530066016102,5.152568419569282e+46,115.088125
27,2016-01-08 11:23:00.000,2016-01-08 11:31:00.000,2016-01-08 11:41:00.000,B8.6,34.173561,98.861808,2482,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,2016-01-08 11:21:40,9.006636687183684,2.6654027818894426e+47,40.0,8.689307496078946,5.3317265493883e+47,9.601639215496446,3.990079143770621e+47,9.68778890106457,5.389571633510284e+47,,,0.0,10.951861719979608,2.2901350490091633e+46,22.986292,9.279631314500802,3.5848473316923784e+46,68.958875,8.848192546329395,4.92134332682687e+46,114.931458,8.579639202583545,8.615638242749252e+46,206.876625,8.787586517303364,1.3444743499839e+47,298.821792,8.91663607579001,1.5990210124263533e+47,344.794375
28,2016-01-10 17:09:00.000,2016-01-10 17:13:00.000,2016-01-10 17:17:00.000,B4.2,-323.50602,315.378738,2483,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2016-01-10 17:10:20,8.64652839414032,4.0236165513406134e+46,68.0,7.931168885695914,1.6850208877594181e+47,8.921097760178231,1.3190835395930133e+47,9.912775329507346,1.6850208877594181e+47,,,0.0,8.152341880886027,3.372665060841857e+46,8.470042,8.991272950571178,4.023806515170666e+46,25.410125,8.461788986205976,5.402737998089921e+46,42.350208,8.560852064023095,6.635489432262909e+46,76.230375,8.551153057011076,7.872683771974004e+46,110.110542,8.586868723928102,8.419768367004206e+46,127.050625
29,2016-01-11 11:18:00.000,2016-01-11 11:21:00.000,2016-01-11 11:24:00.000,B4.0,963.66108,-6.0292386,0,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,2016-01-11 11:19:00,13.381268229673585,3.731768212031179e+45,28.0,8.652244181890962,1.964082687808623e+47,9.196828744591853,1.6780055949969885e+47,14.307715605921526,1.993712725459267e+47,,,0.0,,,6.8870000000000005,8.824415721852338,8.993796752193729e+45,20.661,9.206122596972655,1.384603156215845e+46,34.435,7.988926553914149,3.1395526498477536e+46,61.983,8.0453217124794,5.237338037047717e+46,89.531,8.079666546662768,6.304216756580195e+46,103.305
30,2016-01-11 17:00:00.000,2016-01-11 17:14:00.000,2016-01-11 17:33:00.000,B4.4,-153.038412,120.927024,2480,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,2016-01-11 17:06:30,13.564300204956302,9.714709939424924e+45,78.0,9.816651835397085,5.134217580209487e+46,12.493767467893756,3.441278735471495e+46,12.740734678967383,1.0272346690634689e+47,,,0.0,16.212274842485417,9.14258782388694e+45,12.711583,13.30940815406442,1.2232646336115933e+46,38.13475,12.07154198475573,1.554207584678992e+46,63.557917,11.237714468242089,2.1714197643247728e+46,114.40425,10.410485041401335,2.717634679642756e+46,165.250583,10.19826358501937,2.914637292301312e+46,190.67375
31,2016-01-11 20:41:00.000,2016-01-11 21:14:00.000,2016-01-11 21:36:00.000,B4.9,-102.388524,87.690276,2480,2016-01-11 21:11:24.305,2016-01-11 21:11:24.305,2016-01-11 21:11:24.305,2016-01-11 21:11:10,nan,nan,3.07625,,,,,,,,,0.0,19.330728638472177,1.2447749543359382e+45,0.596042,19.330728638472177,1.2447749543359382e+45,1.788125,,,2.980208,,,5.364375,,,7.7485420000000005,,,8.940625
32,2016-01-12 09:03:00.000,2016-01-12 09:07:00.000,2016-01-12 09:12:00.000,B6.8,16.430988,338.379024,2483,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,2016-01-12 09:04:00,nan,nan,,11.053710495476603,3.018608386099987e+47,11.237376517277461,2.9112443723061674e+47,,,,,0.0,8.39602756010108,6.684466360705266e+44,8.381042,8.396031212896435,6.6844615846553425e+44,25.143125,13.43728071679541,7.460341992199658e+44,41.905208,10.491834268752246,3.7772331989729284e+45,75.429375,10.129146261384363,1.9402424745438393e+46,108.953542,10.429131730127374,3.6934639991088747e+46,125.715625
33,2016-01-12 13:39:00.000,2016-01-12 13:53:00.000,2016-01-12 14:09:00.000,B5.3,17.0950746,89.333202,2480,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,2016-01-12 13:45:40,8.03242587330479,2.566189943169235e+46,38.0,8.169582740107536,2.699654269805852e+47,9.148425543548706,2.2118002748329462e+47,10.618807670046769,2.699654269805852e+47,,,0.0,7.883316192818235,4.833739892114306e+46,19.301583,8.174002845662937,5.5523263028288e+46,57.90475,8.713716112956183,5.897247358838706e+46,96.507917,9.082935279804,7.302663994596186e+46,173.71425,9.215122186256254,9.127007416693968e+46,250.920583,9.20621631630598,1.0011068920220024e+47,289.52375
34,2016-01-13 11:13:00.000,2016-01-13 11:22:00.000,2016-01-13 11:27:00.000,B2.5,236.378292,139.643058,2480,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,2016-01-13 11:19:40,12.717570257040359,5.768885850136538e+45,16.38025,3.6239452477683303,2.4618430092172086e+47,,,17.71454547653527,2.4618430092172086e+47,,,0.0,14.852873825715326,4.962324292089658e+45,2.8133749999999997,15.575378388557526,4.8156397608564963e+45,8.440125,15.408153842470865,5.038567074320018e+45,14.066875,14.441228110380644,6.215355597291326e+45,25.320375,14.06802032145955,6.881056660605595e+45,36.573875,13.770571248536127,7.10142002018881e+45,42.200625
35,2016-01-13 13:33:00.000,2016-01-13 13:51:00.000,2016-01-13 14:10:00.000,B2.4,238.125252,401.100864,2483,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,2016-01-13 13:41:00,nan,nan,48.0,7.939545707563946,6.125736365904084e+46,22.20760563965427,1.0212596770970387e+46,79.58272334094647,8.283747146472497e+46,,,0.0,18.579379629198723,1.4557274199772973e+45,25.199208,6.060420460456495,9.264902338512818e+45,75.597625,8.70273123931841,4.297521011425552e+45,125.996042,11.147133855409086,5.1622648803311156e+45,226.792875,11.71126213772037,9.416563788280189e+45,327.589708,11.043139264397865,1.2828532442536587e+46,377.988125
36,2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,935.51022,-134.609556,0,2016-01-13 15:05:35.528,2016-01-13 15:05:35.528,2016-01-13 15:05:35.528,2016-01-13 15:05:00,nan,nan,8.382,,,,,,,,,0.0,,,1.480333,,,4.441,,,7.401667,,,13.323,,,19.244333,,,22.205
37,2016-01-13 16:59:00.000,2016-01-13 17:05:00.000,2016-01-13 17:08:00.000,B2.3,926.94246,-132.12654,2482,2016-01-13 17:04:16.378,2016-01-13 17:04:16.378,2016-01-13 17:04:16.378,2016-01-13 16:59:00,13.48165524289009,nan,48.0,10.649393835033775,3.14576833319605e+46,13.903853238530129,1.8629574100362337e+46,31.849745442153903,3.14576833319605e+46,,,0.0,,,13.182417,,,39.54725,18.804632732879462,2.206558791041368e+44,65.912083,,,118.64175,17.098803903471925,1.5212732330936557e+45,171.371417,14.362829672109827,2.3807768012077525e+45,197.73625
