,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Background End Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Temp 1/6,EM 1/6,Temp 1/4,EM 1/4,Temp 1/3,EM 1/3,Temp 1/2,EM 1/2,Temp 2/3,EM 2/3,Temp 3/4,EM 3/4
0,2016-01-01 04:38:00.000,2016-01-01 04:41:00.000,2016-01-01 04:51:00.000,B6.2,850.36092,-298.99632,2473,2016-01-01 04:41:40.578,2016-01-01 04:41:40.578,2016-01-01 04:41:40.578,2016-01-01 04:38:40,8.565504964841203,5.00417854755772e+46,8.595232591877247,2.356992974658229e+47,9.79817378265115,2.4222512436119768e+47,8.565504964841203,5.00417854755772e+46,8.565504964841203,5.00417854755772e+46,8.565504964841203,5.00417854755772e+46,8.565504964841203,5.00417854755772e+46,8.770471532110705,9.493110668216447e+46,8.770471532110705,9.493110668216447e+46,8.770471532110705,9.493110668216447e+46
1,2016-01-01 06:33:00.000,2016-01-01 06:38:00.000,2016-01-01 06:43:00.000,C2.3,855.34758,-282.6777,2473,2016-01-01 06:38:26.785,2016-01-01 06:38:26.785,2016-01-01 06:38:26.785,2016-01-01 06:31:50,10.95180535455101,3.1662762977796314e+47,11.391542469681896,1.1994876113411221e+48,11.837147837640057,1.1994876113411221e+48,13.40455507396054,7.927119892615493e+45,13.40455507396054,7.927119892615493e+45,12.020272568167176,1.899668094195248e+46,10.89297117432244,3.1836828410600656e+46,10.809069182918867,6.926937781750059e+46,10.916504846413869,1.4575314895754565e+47,10.916504846413869,1.4575314895754565e+47
2,2016-01-01 09:36:00.000,2016-01-01 09:48:00.000,2016-01-01 09:56:00.000,C2.4,883.41276,-286.433646,2473,2016-01-01 09:48:36.128,2016-01-01 09:48:36.128,2016-01-01 09:48:36.128,2016-01-01 09:37:50,10.3784887666097,3.6411415595509482e+47,9.909774662601468,1.4742008040284527e+48,11.281467971142147,1.4742008040284527e+48,9.86727527106992,1.0713422819154698e+47,9.86727527106992,1.0713422819154698e+47,9.966311612999519,1.6784214108486246e+47,10.12288201883981,2.356241920733209e+47,10.457477257686735,3.932145749633991e+47,10.589618992417972,5.521120544816556e+47,10.589618992417972,5.521120544816556e+47
3,2016-01-01 17:30:00.000,2016-01-01 17:36:00.000,2016-01-01 17:43:00.000,B8.4,872.98962,-284.654142,2473,2016-01-01 17:36:38.095,2016-01-01 17:36:38.095,2016-01-01 17:36:38.095,2016-01-01 17:31:50,9.243799417454404,3.182028687330989e+47,8.783448040211733,4.282474622371606e+47,9.400189929524856,4.282474622371606e+47,9.370058070630895,6.192745750809591e+46,9.370058070630895,6.192745750809591e+46,9.382269357473183,1.2775252325855596e+47,9.382269357473183,1.2775252325855596e+47,9.374513305763116,1.8153554970544259e+47,9.313034387463793,2.2297769599582746e+47,9.313034387463793,2.2297769599582746e+47
4,2016-01-01 20:18:00.000,2016-01-01 20:21:00.000,2016-01-01 20:23:00.000,B5.5,872.85366,-318.52686,2473,2016-01-01 20:20:51.011,2016-01-01 20:20:51.011,2016-01-01 20:20:51.011,2016-01-01 20:19:20,8.243694195557218,1.4120878663789664e+47,8.427465415773849,2.1559812394924836e+47,9.160517826626025,2.1559812394924836e+47,,,,,,,,,8.243694195557218,1.4120878663789664e+47,8.243694195557218,1.4120878663789664e+47,8.243694195557218,1.4120878663789664e+47
5,2016-01-01 22:25:00.000,2016-01-01 22:30:00.000,2016-01-01 22:33:00.000,C2.7,870.3405,-352.009296,2473,2016-01-01 22:29:50.428,2016-01-01 22:29:50.428,2016-01-01 22:29:50.428,2016-01-01 22:27:00,10.506124613641656,4.444813034518159e+47,11.1672027473955,1.6008995143532097e+48,12.065018138679113,1.6008995143532097e+48,8.769175705651353,4.3085432302521944e+46,8.769175705651353,4.3085432302521944e+46,8.769175705651353,4.3085432302521944e+46,8.769175705651353,4.3085432302521944e+46,9.637650159646505,2.437833678771689e+47,9.637650159646505,2.437833678771689e+47,10.304705788392987,6.170776855517479e+47
6,2016-01-01 23:10:00.000,2016-01-02 00:10:00.000,2016-01-02 01:20:00.000,M2.4,875.89056,-405.303486,2473,2016-01-01 23:59:59.221,2016-01-01 23:59:59.221,2016-01-01 23:59:59.221,2016-01-01 23:08:10,10.00212473614907,4.6482741328226945e+47,10.460224728305398,1.5178710653483995e+49,11.820847518969229,1.5178710653483995e+49,10.17746944485958,5.633214066490477e+47,10.308696224744011,7.640431300090505e+47,10.307716231380493,1.3330877487659593e+48,10.276688292114057,1.7807002117375237e+48,10.491117441342853,2.760986149745798e+48,10.770938363266392,3.815480503645999e+48,10.883825718040912,4.58374828359115e+48
7,2016-01-01 23:10:00.000,2016-01-02 00:10:00.000,2016-01-02 01:20:00.000,M2.4,875.89056,-405.303486,2473,2016-01-01 23:59:59.221,2016-01-01 23:59:59.221,2016-01-01 23:59:59.221,2016-01-01 23:08:10,10.00212473614907,4.6482741328226945e+47,10.460224728305398,1.5178710653483995e+49,11.820847518969229,1.5178710653483995e+49,10.17746944485958,5.633214066490477e+47,10.308696224744011,7.640431300090505e+47,10.307716231380493,1.3330877487659593e+48,10.276688292114057,1.7807002117375237e+48,10.491117441342853,2.760986149745798e+48,10.770938363266392,3.815480503645999e+48,10.883825718040912,4.58374828359115e+48
8,2016-01-03 20:20:00.000,2016-01-03 20:24:00.000,2016-01-03 20:27:00.000,B4.7,-595.24614,-109.382712,2476,2016-01-03 20:24:17.521,2016-01-03 20:24:17.521,2016-01-03 20:24:17.521,2016-01-03 20:21:40,9.229045090787729,6.758358530639725e+46,10.422926360234536,1.1665708174883346e+47,10.581678580043048,1.4519109642408097e+47,,,9.229045090787729,6.758358530639725e+46,9.229045090787729,6.758358530639725e+46,9.229045090787729,6.758358530639725e+46,9.229045090787729,6.758358530639725e+46,9.22498080033796,9.009017200019956e+46,9.22498080033796,9.009017200019956e+46
9,2016-01-04 06:17:00.000,2016-01-04 06:21:00.000,2016-01-04 06:24:00.000,B4.1,-217.024158,224.278872,0,2016-01-04 06:21:27.395,2016-01-04 06:21:27.395,2016-01-04 06:21:27.395,2016-01-04 06:19:00,8.028314905911246,1.530032575669711e+47,8.596223978755088,1.6726396141164071e+47,8.841175140535238,1.880043184965304e+47,7.944343710395753,4.197940057764407e+46,7.944343710395753,4.197940057764407e+46,7.944343710395753,4.197940057764407e+46,7.944343710395753,4.197940057764407e+46,7.9863293081535,9.74913290723076e+46,7.9863293081535,9.74913290723076e+46,7.9863293081535,9.74913290723076e+46
